label,age,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,gender,native_country
0,27,13,0,0,40,4,9,4,8,1,4,1,39
0,46,10,0,0,40,1,15,0,1,1,4,0,39
0,54,9,0,0,44,4,11,2,12,0,4,1,39
1,37,10,0,0,40,4,15,2,1,0,2,1,23
1,53,10,4386,0,40,2,15,2,11,0,4,1,39
0,26,10,0,0,20,4,15,4,1,1,1,1,30
1,59,15,0,0,55,5,14,2,10,0,4,1,39
0,36,10,0,0,40,1,15,5,1,1,2,1,39
1,32,9,0,0,40,4,11,2,7,0,4,1,39
1,53,14,0,0,40,2,12,2,10,0,4,1,39
0,26,9,0,0,40,4,11,4,1,3,2,0,39
1,35,9,0,0,40,4,11,1,8,5,4,0,39
0,48,9,0,0,40,4,11,0,4,4,1,0,39
0,30,10,0,0,40,2,15,5,6,1,2,1,39
1,38,8,7688,0,40,4,2,2,3,0,4,1,39
1,58,9,0,0,10,6,11,2,4,5,4,0,39
0,44,9,0,0,32,4,11,3,14,1,3,1,2
0,30,11,0,0,40,4,8,5,10,4,4,0,39
0,68,9,0,0,10,6,11,2,4,0,4,1,39
0,26,13,0,0,40,2,9,4,10,3,2,0,39
0,26,13,0,0,40,2,9,4,10,3,4,0,39
0,41,2,0,0,40,4,3,2,7,0,4,1,26
1,43,13,15024,0,40,7,9,2,10,0,1,1,0
0,48,13,0,0,47,4,9,0,4,1,4,1,39
0,55,9,0,0,37,4,11,0,12,1,4,0,39
0,50,10,0,0,40,6,15,0,4,4,1,0,0
1,41,7,0,1485,50,4,1,2,3,0,4,1,39
0,52,9,0,0,36,4,11,2,12,0,4,1,39
0,24,9,0,0,40,0,11,2,0,5,4,0,26
1,31,9,0,1902,40,6,11,2,3,0,4,1,39
1,54,11,0,0,38,2,8,2,11,0,4,1,39
0,31,14,0,0,25,6,12,5,13,1,4,0,39
1,31,13,0,0,50,5,9,2,4,0,4,1,39
1,47,9,0,0,40,4,11,2,3,0,4,1,39
1,40,11,0,0,40,4,8,2,10,0,4,1,39
0,46,10,0,0,48,7,15,0,1,4,4,0,39
0,45,9,0,0,40,4,11,0,7,1,4,0,39
0,39,6,0,0,25,4,0,4,8,4,4,0,26
0,34,10,0,0,18,2,15,4,1,4,4,0,39
1,48,10,8614,0,60,0,15,4,0,1,4,1,39
0,19,10,0,0,20,0,15,4,0,3,4,0,39
0,56,10,0,0,40,4,15,4,1,1,4,0,2
0,47,9,0,0,40,4,11,5,10,2,3,0,33
1,35,10,0,0,40,4,15,2,8,5,4,0,39
0,25,10,0,0,40,4,15,2,3,0,4,1,4
0,43,13,0,0,40,2,9,5,10,4,4,0,39
1,59,13,0,0,37,4,9,2,12,0,4,1,39
0,66,4,0,0,10,0,5,0,0,1,4,1,39
1,63,4,0,0,60,4,5,2,14,0,4,1,39
0,32,10,0,0,37,4,15,3,14,1,4,0,39
0,58,13,0,0,40,0,9,6,0,1,4,0,39
1,43,11,0,0,50,5,8,2,4,2,4,1,39
0,27,9,0,0,52,4,11,4,1,1,4,0,39
0,21,8,0,0,32,4,2,4,6,3,4,1,39
1,44,10,0,0,60,1,15,0,4,4,4,1,39
0,40,9,0,0,60,6,11,2,3,0,4,1,39
0,65,9,0,0,40,4,11,6,1,4,4,0,39
1,50,10,0,0,45,4,15,2,1,0,4,1,39
0,18,9,0,0,20,0,11,5,0,3,4,1,39
1,51,14,0,0,40,7,12,4,10,1,4,1,39
0,44,10,0,0,40,1,15,0,1,4,2,0,39
0,20,10,0,0,13,4,15,4,12,3,4,0,39
0,29,11,0,0,40,4,8,4,4,1,4,1,39
1,50,11,0,0,50,4,8,2,3,0,4,1,39
1,50,9,5178,0,40,2,11,2,4,0,4,1,39
0,43,6,0,0,40,4,0,2,1,0,4,1,39
0,23,13,0,0,40,4,9,4,13,1,4,0,39
0,41,9,0,0,40,4,11,2,14,0,4,1,39
0,30,10,0,0,30,0,15,2,0,5,4,0,39
0,58,13,0,0,25,6,9,2,5,0,4,1,39
0,50,11,0,0,40,7,8,2,10,0,4,1,39
1,37,13,0,0,65,6,9,2,3,0,4,1,39
0,21,9,0,0,24,4,11,4,5,3,4,1,39
0,33,9,0,0,20,4,11,2,12,5,4,0,39
0,52,10,0,0,45,4,15,0,1,4,4,0,39
0,47,9,0,0,40,4,11,2,14,0,4,1,39
1,45,13,14084,0,45,6,9,4,12,1,4,1,39
1,34,10,0,0,40,4,15,2,3,0,4,1,39
1,39,10,0,0,40,4,15,2,12,0,4,1,30
0,31,10,0,0,15,4,15,0,8,1,4,0,39
0,19,10,0,0,40,0,15,4,0,1,4,1,39
0,45,10,0,0,45,4,15,0,13,1,4,0,39
0,45,11,0,0,3,6,8,2,11,0,4,1,39
0,34,9,4416,0,30,4,11,4,7,1,4,1,39
0,27,7,0,0,35,4,1,3,12,3,1,1,19
0,37,9,0,0,40,4,11,0,12,4,4,0,39
0,20,9,0,0,20,4,11,4,1,3,2,0,39
1,32,13,13550,0,48,4,9,4,4,1,4,1,39
0,24,2,0,0,55,4,3,4,6,1,4,1,26
0,39,9,0,0,40,4,11,2,6,0,4,1,39
0,18,10,0,0,30,4,15,4,12,3,4,0,39
0,62,10,0,0,80,6,15,2,5,0,4,1,39
0,24,13,0,0,40,4,9,5,4,1,4,0,39
0,37,9,0,0,45,4,11,2,14,0,4,1,39
0,46,13,0,0,25,4,9,6,1,1,4,0,39
0,44,9,0,0,40,4,11,0,3,1,4,1,39
1,53,9,0,2559,48,4,11,4,12,1,4,1,39
0,25,13,0,0,35,4,9,4,6,3,4,1,39
0,44,15,0,0,45,4,14,2,7,0,4,1,0
0,24,13,0,0,50,4,9,4,12,1,4,1,39
0,61,9,0,0,20,4,11,2,14,0,4,1,39
0,45,14,0,0,40,2,12,0,10,4,4,0,39
0,33,10,0,0,48,6,15,4,3,3,4,1,39
1,48,13,15024,0,45,4,9,2,10,0,4,1,39
0,26,9,0,0,30,2,11,4,6,3,0,1,39
0,40,9,0,0,32,0,11,0,0,1,2,0,39
1,68,13,20051,0,40,4,9,2,12,0,4,1,39
0,24,9,0,1762,40,4,11,0,11,3,4,0,39
0,25,13,0,0,60,0,9,2,0,0,4,1,39
0,31,13,0,0,50,2,9,4,10,1,4,0,39
0,55,10,0,0,38,4,15,0,8,4,4,0,39
0,46,12,0,0,38,4,7,0,12,4,4,0,39
0,58,13,0,0,38,4,9,0,4,1,4,1,39
0,56,9,0,0,40,4,11,6,8,4,4,0,39
1,45,13,0,0,55,1,9,4,1,1,4,1,39
1,24,13,0,0,40,4,9,4,4,4,4,1,39
0,35,9,0,0,56,2,11,0,5,3,1,1,39
1,51,9,0,0,40,4,11,2,13,0,4,1,39
1,47,15,15024,0,55,4,14,2,10,0,4,1,39
0,17,7,0,0,10,4,1,4,1,2,4,0,39
0,21,6,0,0,40,4,0,4,10,4,2,0,39
1,45,13,0,0,40,4,9,4,10,1,4,0,39
1,42,9,5178,0,50,4,11,2,12,0,4,1,39
0,56,8,0,0,40,4,2,6,8,4,2,0,39
0,39,9,0,0,40,4,11,2,6,0,4,1,39
0,31,4,0,0,40,4,5,4,7,1,3,0,26
0,20,10,0,0,40,1,15,4,13,1,4,1,39
0,65,3,1797,0,21,6,4,2,5,0,4,1,39
0,44,10,0,0,45,4,15,2,10,0,4,1,39
0,33,9,0,0,40,4,11,2,3,0,4,1,39
1,25,13,0,0,45,4,9,2,10,0,4,1,39
0,38,9,0,0,50,4,11,2,4,0,4,1,39
0,31,6,0,1741,40,2,0,4,14,2,4,1,39
0,33,13,0,0,20,6,9,2,12,3,4,1,39
0,49,9,0,0,40,6,11,0,8,4,4,0,39
0,28,9,0,0,40,4,11,4,4,3,4,0,39
0,29,9,0,0,40,4,11,2,3,0,4,1,39
0,23,11,0,0,20,4,8,4,8,3,4,1,39
1,37,13,0,0,5,6,9,2,10,0,4,1,39
1,52,10,0,0,37,4,15,4,10,1,4,1,39
0,27,9,0,0,40,4,11,4,7,1,4,1,39
1,47,10,7688,0,55,4,15,2,3,0,4,1,39
0,21,9,0,0,40,4,11,4,1,1,4,0,39
1,41,13,0,0,40,1,9,2,1,5,1,0,30
1,61,10,0,0,40,4,15,2,1,0,4,1,39
1,32,13,0,0,40,4,9,2,10,0,1,1,39
0,21,10,0,0,40,4,15,4,12,1,4,1,39
1,63,8,0,0,40,4,2,2,12,0,4,1,39
0,34,10,0,0,42,4,15,2,8,0,4,1,39
0,21,12,0,0,10,7,7,4,13,3,4,1,39
0,44,9,0,0,33,4,11,0,8,4,4,0,39
0,26,13,0,0,35,4,9,4,4,1,1,1,35
1,36,14,0,0,50,4,12,2,4,0,4,1,39
1,39,13,0,0,40,4,9,4,10,1,4,1,0
0,52,9,0,0,8,4,11,2,6,0,1,1,30
0,44,13,0,0,40,6,9,2,12,0,4,1,39
0,42,9,0,0,40,4,11,2,10,5,4,0,39
1,60,9,0,0,50,0,11,2,0,0,4,1,39
0,31,13,0,0,40,4,9,4,10,1,4,1,39
0,30,10,0,0,40,4,15,4,3,4,2,1,39
0,23,10,0,0,25,4,15,4,10,3,4,0,39
0,81,2,0,0,20,7,3,6,8,1,4,0,39
0,39,13,3137,0,40,4,9,2,13,0,1,1,0
0,38,6,0,0,40,4,0,0,7,1,1,0,32
0,21,10,0,0,38,4,15,4,4,1,4,0,39
0,28,9,0,0,40,2,11,2,3,0,4,1,39
0,34,13,0,0,40,4,9,4,4,1,4,0,39
0,47,9,0,0,40,4,11,4,8,1,4,0,39
0,36,9,0,0,50,4,11,2,3,0,4,1,39
0,27,9,0,0,99,4,11,4,14,1,4,1,39
0,56,13,2907,0,52,4,9,4,10,1,4,0,5
0,57,9,0,0,30,4,11,6,8,4,4,0,0
0,42,10,0,0,38,7,15,0,1,3,4,0,39
0,43,9,0,0,35,4,11,0,3,1,4,1,39
0,48,9,0,0,32,0,11,3,0,4,4,0,39
0,53,9,0,0,40,4,11,0,7,1,4,0,34
0,58,9,0,0,24,4,11,0,12,1,4,0,39
0,19,8,0,0,40,4,2,4,8,3,4,1,8
1,37,9,0,0,46,4,11,2,4,0,4,1,39
0,41,10,0,0,15,6,15,0,10,1,4,0,39
0,31,4,0,0,40,4,5,5,3,1,4,0,39
0,31,13,0,0,35,4,9,2,10,0,4,1,39
0,53,9,0,0,40,2,11,2,1,0,4,1,39
0,19,10,0,0,25,4,15,4,12,3,4,1,39
1,56,16,0,0,50,4,10,2,10,0,4,1,39
1,55,10,0,0,40,1,15,2,1,5,4,0,39
0,51,3,0,0,40,4,4,2,3,2,4,0,39
0,62,10,0,0,40,4,15,4,1,1,4,0,39
1,43,10,0,0,50,4,15,2,12,0,4,1,39
0,45,4,0,0,48,0,5,0,0,1,0,1,39
0,28,9,0,0,45,2,11,2,3,0,4,1,39
1,46,9,0,0,40,4,11,2,4,0,4,1,39
0,62,13,0,0,40,7,9,2,10,0,4,1,39
0,57,9,0,0,30,2,11,6,8,4,4,0,39
1,60,13,0,0,45,2,9,2,10,5,4,0,39
0,23,10,0,0,40,1,15,4,6,1,4,1,39
1,47,10,99999,0,60,4,15,2,12,0,4,1,39
0,21,10,0,0,8,4,15,4,1,3,4,0,39
0,51,9,0,0,48,4,11,2,6,0,4,1,39
0,61,9,0,0,40,2,11,2,6,0,4,1,39
1,52,13,99999,0,30,6,9,2,1,5,4,0,39
0,76,13,0,0,40,4,9,2,4,0,4,1,39
0,24,10,0,0,39,4,15,4,6,1,4,1,39
0,31,13,0,0,55,6,9,4,3,1,4,1,39
1,43,13,15024,0,50,4,9,2,4,0,4,1,39
0,58,10,0,0,40,1,15,6,10,4,0,0,39
0,18,10,0,1602,24,0,15,4,0,3,4,0,39
0,19,8,0,0,25,4,2,4,1,3,4,0,39
0,44,10,0,0,45,4,15,0,4,2,4,0,39
0,41,10,0,0,7,2,15,4,10,2,4,1,39
0,21,10,0,0,20,4,15,4,12,3,1,1,40
0,40,9,0,0,35,4,11,0,6,1,2,1,39
0,25,10,0,0,30,4,15,4,8,3,4,1,2
0,62,16,0,0,40,2,10,6,10,4,4,0,20
0,42,9,0,0,40,4,11,2,3,0,4,1,39
0,35,11,0,0,40,4,8,4,13,1,4,1,39
0,19,9,0,0,12,4,11,4,12,3,4,0,39
0,60,9,0,0,40,4,11,2,8,5,4,0,39
0,20,9,0,0,40,4,11,4,12,3,3,1,33
0,23,12,0,0,25,4,7,2,6,0,4,1,39
0,18,9,0,0,40,4,11,4,1,3,4,0,39
1,40,10,0,0,45,4,15,2,4,0,4,1,39
0,19,10,0,0,15,4,15,4,8,3,4,0,39
0,51,9,0,0,40,4,11,0,10,1,4,0,39
0,41,13,0,0,50,2,9,2,11,0,4,1,39
0,18,6,0,0,20,4,0,4,8,3,4,0,39
0,41,10,0,0,40,4,15,3,12,4,2,0,39
0,27,10,0,0,40,4,15,4,4,3,4,0,39
0,71,2,0,0,28,6,3,0,3,1,4,0,39
0,25,8,0,0,40,4,2,2,7,0,4,1,8
0,73,9,0,0,20,4,11,0,8,1,4,0,39
0,45,10,0,0,40,4,15,2,8,0,4,1,39
1,25,10,0,0,40,4,15,2,12,0,4,1,39
0,50,9,0,0,16,4,11,2,10,5,4,0,39
0,44,9,0,0,40,4,11,2,14,0,4,1,7
0,44,11,0,0,40,2,8,0,11,3,4,0,5
1,49,9,3103,0,45,4,11,2,3,0,4,1,39
1,44,10,7688,0,45,5,15,2,4,0,4,1,39
0,42,9,0,0,40,1,11,0,1,1,4,0,39
0,20,9,0,0,45,4,11,4,9,1,4,0,39
0,66,9,0,0,18,4,11,6,13,1,4,0,39
0,19,10,0,0,15,4,15,4,4,3,4,1,39
0,60,10,0,0,55,4,15,2,3,0,4,1,39
0,46,11,0,0,40,4,8,5,10,1,4,1,39
0,42,11,0,0,35,4,8,0,3,1,4,1,39
0,59,10,0,0,52,4,15,0,4,1,4,0,28
1,58,12,5178,0,60,4,7,2,4,0,4,1,39
0,47,9,0,0,40,4,11,0,1,4,4,0,39
0,58,10,0,0,36,4,15,2,13,0,4,1,39
1,69,13,99999,0,40,0,9,2,0,0,4,1,39
0,17,6,0,0,40,0,0,4,0,3,4,0,39
0,19,7,0,0,24,4,1,4,5,3,4,1,39
0,28,10,0,0,70,4,15,2,13,0,4,1,39
0,37,9,0,0,40,4,11,5,10,4,0,0,39
0,30,9,0,0,50,4,11,2,3,0,4,1,39
0,36,10,0,0,40,4,15,0,10,1,4,1,39
1,45,7,0,2824,76,4,1,0,14,1,4,1,39
0,59,4,0,0,99,4,5,2,8,5,4,0,39
0,45,10,0,0,40,4,15,2,6,0,4,1,39
1,53,16,10520,0,40,2,10,0,10,1,4,0,39
0,37,9,0,0,40,4,11,0,12,4,4,0,39
0,26,10,0,0,40,4,15,4,12,1,4,0,39
0,53,5,0,0,40,2,6,2,3,0,4,1,39
0,44,9,0,0,15,7,11,2,8,5,4,0,39
0,27,13,0,0,40,4,9,4,3,3,4,1,39
0,22,10,0,0,40,4,15,4,3,3,4,1,39
0,41,9,0,0,40,4,11,0,14,1,4,1,39
0,53,9,0,0,40,4,11,2,7,0,4,1,39
0,58,9,0,0,40,4,11,2,4,0,4,1,39
0,34,8,0,0,53,0,2,5,0,4,2,0,39
1,32,13,0,0,60,4,9,2,10,0,4,1,39
0,32,10,0,0,38,4,15,2,6,0,4,1,26
1,47,14,7688,0,40,4,12,2,10,5,4,0,39
0,27,9,0,0,40,4,11,2,5,0,4,1,39
0,25,10,0,0,40,4,15,4,6,1,4,1,39
0,40,6,0,0,40,4,0,0,7,1,2,0,39
0,36,10,0,0,92,6,15,2,12,0,4,1,39
0,23,9,0,0,40,2,11,4,14,3,4,1,39
0,44,5,0,0,40,4,6,2,7,0,2,1,39
0,19,9,0,0,60,4,11,4,3,3,4,1,39
0,42,13,0,0,40,4,9,4,12,1,4,1,39
0,60,10,0,0,15,6,15,2,5,0,4,1,39
1,41,9,0,1848,45,4,11,2,12,0,4,1,39
0,45,9,0,0,40,1,11,4,14,4,1,0,39
0,67,3,0,0,49,0,4,2,0,0,4,1,39
0,36,13,0,0,48,6,9,2,14,0,2,1,0
0,52,14,0,0,40,7,12,0,10,1,1,0,39
0,28,16,0,0,18,4,10,4,1,3,4,1,39
0,83,9,0,0,20,5,11,0,12,1,4,1,39
0,17,7,0,0,20,4,1,4,8,3,4,1,39
0,27,11,0,0,40,4,8,4,3,1,4,1,39
0,35,11,0,0,60,6,8,4,5,1,4,1,39
0,40,10,0,0,40,4,15,4,1,1,4,0,39
0,23,12,0,0,25,4,7,2,12,5,4,0,39
0,51,7,0,0,40,2,1,2,6,0,2,1,39
0,51,2,0,0,54,4,3,2,8,0,4,1,26
0,82,6,0,0,20,0,0,6,0,1,4,1,39
0,28,9,0,0,45,4,11,4,4,1,4,0,39
1,53,9,0,0,50,4,11,2,8,0,4,1,11
0,29,13,0,0,35,4,9,4,1,1,4,0,2
0,19,9,0,0,45,4,11,4,3,1,4,1,39
0,30,13,0,0,50,4,9,3,12,1,4,0,39
0,23,4,0,0,40,4,5,4,7,3,2,0,6
1,66,13,0,0,15,4,9,2,12,0,4,1,39
0,27,7,0,0,40,4,1,4,3,1,4,1,39
0,35,9,0,0,40,4,11,2,7,0,2,1,39
0,17,8,0,0,15,4,2,4,6,3,4,1,39
0,27,9,0,0,40,4,11,4,7,1,4,1,39
0,27,15,0,0,50,4,14,4,10,1,4,1,39
1,44,13,15024,0,40,2,9,2,11,5,2,0,39
0,64,9,0,0,16,4,11,2,14,0,4,1,39
0,62,9,0,0,15,5,11,6,12,1,4,0,39
0,26,10,0,0,40,4,15,2,12,0,4,1,39
0,40,9,0,0,40,4,11,5,7,4,4,1,39
1,40,16,0,0,40,4,10,2,10,0,4,1,39
0,35,9,0,0,40,4,11,0,1,3,4,0,39
0,25,13,0,0,40,4,9,4,10,3,1,1,36
0,52,10,0,0,24,2,15,6,1,1,4,0,39
1,46,10,0,0,40,4,15,2,1,5,4,0,39
0,30,9,0,0,40,4,11,2,3,0,0,1,39
1,52,10,0,0,40,4,15,2,4,0,4,1,39
0,28,9,0,0,40,4,11,4,14,1,3,1,39
0,17,6,0,0,25,4,0,4,8,3,4,0,39
0,46,10,0,0,40,7,15,4,8,3,2,0,39
1,45,13,0,0,40,4,9,0,4,1,4,1,39
0,21,10,1055,0,32,4,15,4,10,3,4,0,39
0,18,9,0,0,40,6,11,2,8,5,4,0,39
0,17,7,0,1721,15,4,1,4,8,3,4,1,39
0,90,10,0,0,37,4,15,0,12,4,2,0,39
0,23,10,0,0,40,4,15,4,3,1,4,1,39
1,41,13,0,0,40,4,9,2,10,0,4,1,39
0,19,10,0,0,50,6,15,4,5,3,4,1,39
0,69,9,0,0,40,4,11,2,14,0,4,1,39
0,23,12,0,0,32,1,7,4,4,4,4,0,39
0,28,10,0,0,54,4,15,4,13,1,4,1,39
1,37,12,0,1977,45,4,7,2,12,0,4,1,39
0,57,9,0,0,30,4,11,2,12,0,4,1,39
0,30,10,0,1974,40,2,15,4,11,1,2,1,39
0,48,9,914,0,40,4,11,5,1,4,4,0,39
0,73,9,0,0,32,4,11,6,8,2,4,0,39
0,25,3,0,0,40,4,4,4,7,2,4,1,26
1,33,14,0,0,40,4,12,4,4,1,4,1,39
0,36,9,0,0,40,4,11,2,7,0,4,1,39
0,28,9,3411,0,40,4,11,2,3,0,4,1,39
0,57,9,0,0,40,4,11,0,8,4,4,0,39
0,31,10,0,0,40,4,15,4,8,4,2,0,39
0,35,5,0,0,38,0,6,0,0,3,0,1,39
0,40,9,0,0,48,7,11,0,8,1,2,0,39
0,32,10,0,0,40,4,15,4,10,3,4,0,39
0,35,13,0,0,40,0,9,4,0,1,4,1,39
0,26,9,0,0,40,4,11,4,1,4,2,0,23
0,27,10,0,0,40,5,15,5,12,3,4,0,39
0,17,6,0,1602,18,4,0,4,8,3,4,0,39
0,29,10,0,0,40,4,15,4,3,1,4,0,39
0,18,7,0,0,30,4,1,4,8,3,4,0,39
0,20,10,0,0,30,4,15,4,12,1,4,1,39
0,69,9,0,0,24,0,11,2,0,0,4,1,39
0,18,10,0,0,40,7,15,4,8,1,4,0,39
0,56,9,0,0,40,4,11,4,8,1,2,0,39
0,40,10,0,0,8,4,15,5,8,4,4,0,39
0,46,10,0,0,40,4,15,0,4,1,4,1,39
0,41,8,0,0,40,4,2,2,11,0,2,1,0
0,53,10,0,0,40,4,15,6,4,4,4,0,39
1,50,14,0,0,50,4,12,2,4,0,4,1,39
0,23,7,0,0,50,4,1,4,6,3,4,1,39
1,40,13,0,0,40,4,9,3,4,1,4,1,39
1,54,10,0,0,40,5,15,2,14,0,4,1,39
0,45,10,0,0,40,4,15,0,4,1,4,0,39
1,53,9,0,0,40,2,11,2,14,0,2,1,39
0,17,7,0,0,20,0,1,4,0,3,4,1,29
1,50,13,0,0,40,2,9,0,4,1,4,0,39
0,22,13,0,0,25,0,9,4,0,1,4,1,39
0,30,13,0,0,40,4,9,4,8,4,4,1,0
0,40,13,0,0,40,5,9,2,3,0,4,1,39
0,36,14,0,0,40,7,12,4,10,1,4,1,39
0,25,12,0,0,50,6,7,4,12,1,4,1,39
0,29,9,0,0,40,4,11,2,7,0,4,1,39
0,29,13,0,0,50,4,9,4,5,3,4,1,39
0,22,13,0,0,40,4,9,4,12,1,4,0,39
0,56,13,0,0,50,4,9,0,10,4,2,0,14
1,60,14,0,0,40,2,12,2,4,0,4,1,39
0,37,9,3464,0,50,4,11,2,7,0,4,1,39
0,53,4,0,0,40,4,5,0,7,1,4,0,39
0,23,10,0,0,20,7,15,4,1,3,4,0,39
0,18,9,0,0,10,4,11,4,9,2,4,0,39
0,36,10,3325,0,45,4,15,0,12,1,4,0,39
1,67,9,9386,0,50,5,11,2,4,0,4,1,39
0,31,9,0,0,60,4,11,4,6,1,4,1,39
1,26,13,0,0,48,4,9,2,12,0,4,1,39
0,18,7,0,0,20,4,1,4,1,2,1,0,39
0,45,14,0,0,40,2,12,0,10,4,2,0,39
0,64,7,0,0,40,4,1,2,12,0,4,1,39
0,26,9,0,0,38,4,11,4,12,1,4,0,39
0,53,10,0,0,40,4,15,0,10,1,4,0,39
0,27,9,0,0,28,4,11,4,6,2,4,1,13
0,32,10,0,0,40,4,15,0,7,4,0,1,39
1,49,9,14084,0,30,6,11,0,4,4,4,0,39
1,59,6,0,0,40,4,0,2,3,0,4,1,39
1,44,14,7688,0,55,4,12,2,10,0,4,1,39
0,61,9,0,0,60,6,11,2,5,0,4,1,39
0,41,9,0,0,40,0,11,0,0,4,4,0,39
0,46,9,0,0,37,7,11,5,1,4,4,0,39
0,32,9,0,0,40,4,11,4,1,1,4,1,39
0,29,9,0,0,35,4,11,4,12,1,4,0,39
0,48,14,0,0,40,4,12,4,4,1,4,1,39
0,32,10,0,0,30,4,15,0,4,4,4,0,39
0,21,9,0,0,35,4,11,4,6,3,4,0,39
1,50,15,0,0,50,6,14,2,10,0,4,1,39
1,44,14,0,0,44,2,12,2,10,0,4,1,39
0,51,9,0,0,40,4,11,5,1,2,4,0,39
1,42,9,0,0,40,4,11,2,3,0,4,1,39
0,27,13,0,0,40,4,9,4,11,3,4,0,39
0,70,9,0,0,3,6,11,2,4,0,4,1,39
0,33,9,0,0,40,4,11,0,4,1,4,0,39
1,65,9,10605,0,60,6,11,2,5,0,4,1,39
0,39,14,0,0,40,4,12,4,1,1,4,1,0
0,32,9,0,0,40,4,11,2,3,0,4,1,39
0,30,10,0,0,40,4,15,0,10,4,4,0,39
0,43,10,0,0,40,5,15,2,4,0,4,1,39
0,31,5,0,0,40,4,6,4,8,3,4,1,39
0,64,13,0,0,40,1,9,0,1,1,2,0,39
0,37,10,0,0,52,2,15,5,11,3,3,1,39
0,49,9,0,0,40,6,11,0,12,1,4,1,39
0,29,7,0,0,48,4,1,4,7,3,4,1,39
0,35,9,0,0,40,2,11,0,4,1,4,1,39
0,37,12,0,1740,45,4,7,2,10,0,4,1,39
1,42,14,0,0,50,7,12,2,10,0,4,1,39
0,21,10,0,0,40,0,15,4,0,3,4,1,39
0,23,12,0,0,40,4,7,4,12,1,4,1,39
0,35,9,0,0,40,2,11,4,8,4,2,0,39
1,29,11,0,0,40,7,8,2,11,0,4,1,39
0,23,10,0,0,25,4,15,4,8,4,4,0,39
0,21,10,0,0,20,4,15,4,8,1,4,0,0
0,45,13,0,0,40,4,9,4,10,1,4,1,39
0,24,13,0,0,50,0,9,4,0,1,4,1,39
0,38,9,594,0,50,4,11,4,6,1,4,1,39
0,28,6,0,0,38,0,0,4,0,3,4,0,39
0,23,9,0,0,48,4,11,4,12,4,4,0,39
0,39,13,0,0,60,6,9,4,12,3,1,1,20
1,45,14,15024,0,50,4,12,2,4,0,4,1,39
0,68,12,0,0,43,4,7,0,4,1,4,0,39
1,60,11,4934,0,40,1,8,0,10,4,4,1,39
1,38,16,7688,0,40,7,10,2,10,5,4,0,0
0,41,8,0,0,40,4,2,5,3,1,2,1,39
0,48,9,0,0,40,4,11,0,3,2,4,1,39
0,33,9,0,0,40,4,11,2,7,0,4,1,39
0,48,11,0,0,40,4,8,2,3,0,4,1,39
0,23,10,0,0,20,2,15,4,1,3,4,0,39
0,26,5,0,0,45,4,6,2,3,0,4,1,39
1,55,13,0,2415,50,5,9,2,4,0,4,1,39
0,35,14,0,0,75,7,12,2,10,0,4,1,39
1,52,10,3103,0,55,4,15,2,4,0,4,1,39
0,46,9,0,0,38,7,11,5,1,4,4,0,39
0,72,9,0,0,1,0,11,2,0,0,1,1,39
0,18,9,0,0,30,4,11,4,8,3,4,0,39
0,62,9,0,0,40,2,11,0,14,2,4,1,39
0,22,10,0,0,30,4,15,4,14,3,4,0,39
1,40,10,7298,0,40,4,15,2,1,5,4,0,39
0,26,10,0,0,50,4,15,2,12,0,4,1,39
0,35,12,0,0,36,4,7,3,12,3,2,0,39
0,25,9,0,0,40,6,11,4,12,4,1,0,39
1,46,11,0,0,35,0,8,2,0,5,2,0,39
1,39,13,0,1564,50,4,9,3,3,1,4,1,0
1,41,10,0,0,45,4,15,2,3,0,2,1,39
1,59,13,0,0,40,4,9,2,6,0,4,1,22
0,37,9,0,0,40,4,11,2,3,0,4,1,39
0,38,10,0,0,43,4,15,2,3,0,4,1,39
0,33,13,0,0,40,4,9,4,4,1,1,1,0
0,23,12,0,0,40,4,7,2,8,5,4,0,33
1,67,14,18481,0,2,6,12,6,10,1,4,1,39
1,60,13,8614,0,48,4,9,0,10,1,4,0,39
1,39,13,0,0,50,5,9,2,10,0,4,1,39
1,32,9,0,1887,60,6,11,2,14,0,4,1,39
0,26,13,0,0,45,4,9,4,10,1,4,0,39
0,39,9,0,0,50,4,11,0,13,4,4,0,39
0,28,10,0,0,40,4,15,4,1,1,4,0,39
0,29,7,0,0,52,4,1,0,3,4,4,0,39
0,43,11,0,0,50,4,8,2,3,0,4,1,39
0,23,10,0,0,25,4,15,4,13,3,4,1,39
1,32,13,0,1977,45,4,9,2,12,0,4,1,39
1,33,10,0,0,60,6,15,2,10,5,4,0,39
0,45,9,0,0,35,4,11,0,8,1,2,0,39
0,48,9,0,0,40,4,11,0,3,4,4,1,39
1,43,15,15024,0,45,2,14,2,10,0,4,1,39
1,50,9,0,0,40,6,11,2,14,0,4,1,39
1,63,13,0,0,40,4,9,4,13,1,4,1,39
1,55,9,3103,0,40,4,11,2,3,0,4,1,39
0,22,13,0,0,35,4,9,4,4,3,4,0,39
0,32,9,0,0,60,6,11,4,8,4,4,1,39
0,27,12,0,0,55,4,7,2,4,0,4,1,39
0,22,13,0,0,15,4,9,4,12,3,4,0,39
0,44,9,0,0,68,4,11,0,14,1,4,1,39
0,34,9,0,0,40,4,11,5,8,1,4,0,39
0,28,9,0,0,40,4,11,4,7,1,4,0,39
1,40,14,15024,0,24,4,12,2,10,5,4,0,39
